trial_id,config,direction,target_counts,home_counts,t_cmd_ns,t_react_ns,t_engage_ns,t_complete_ns,reaction_us,motion_us,settle_us,total_us,final_pos_counts,final_error_counts
30,010um_pos,1,584992,582992,2923099953677903,2923099954799771,2923099958735614,2923099993591023,1121.868,3935.843,34855.409,39913.12,584994,2
31,010um_pos,1,584992,582992,2923100051199265,2923100051915696,2923100056161757,2923100085053080,716.431,4246.061,28891.323,33853.815,584995,3
32,010um_pos,1,584992,582992,2923100142323747,2923100143073678,2923100147441113,2923100179650300,749.931,4367.435,32209.187,37326.553,584994,2
33,010um_pos,1,584992,582992,2923100233057616,2923100233788242,2923100238053287,2923100273713736,730.626,4265.045,35660.449,40656.12,584994,2
34,010um_pos,1,584992,582992,2923100326570338,2923100327692344,2923100331564439,2923100363716850,1122.006,3872.095,32152.411,37146.512,584995,3
35,010um_pos,1,584993,582993,2923100416966698,2923100417663302,2923100421940570,2923100449631130,696.604,4277.268,27690.56,32664.432,584995,2
36,010um_pos,1,584992,582992,2923100510218700,2923100510932944,2923100515300410,2923100544199234,714.244,4367.466,28898.824,33980.534,584995,3
37,010um_pos,1,584992,582992,2923100595471646,2923100596548436,2923100600503723,2923100626834731,1076.79,3955.287,26331.008,31363.085,584994,2
38,010um_pos,1,584992,582992,2923100683943237,2923100684660873,2923100688917262,2923100722752775,717.636,4256.389,33835.513,38809.538,584995,3
39,010um_pos,1,584992,582992,2923100775323328,2923100776062376,2923100780294575,2923100810193385,739.048,4232.199,29898.81,34870.057,584994,2
40,010um_pos,1,584991,582991,2923100863118058,2923100863854788,2923100868108625,2923100898959022,736.73,4253.837,30850.397,35840.964,584994,3
41,010um_pos,1,584992,582992,2923100954424602,2923100955164124,2923100959689447,2923100990314545,739.522,4525.323,30625.098,35889.943,584994,2
42,010um_pos,1,584993,582993,2923101046179356,2923101046909683,2923101051052800,2923101087295245,730.327,4143.117,36242.445,41115.889,584995,2
43,010um_pos,1,584992,582992,2923101141570945,2923101142288908,2923101146629684,2923101178939457,717.963,4340.776,32309.773,37368.512,584994,2
44,010um_pos,1,584992,582992,2923101229569727,2923101230268010,2923101234546281,2923101267318152,698.283,4278.271,32771.871,37748.425,584994,2
45,010um_pos,1,584992,582992,2923101318342229,2923101319082774,2923101323382684,2923101353543937,740.545,4299.91,30161.253,35201.708,584994,2
46,010um_pos,1,584991,582991,2923101409157516,2923101409913637,2923101414108440,2923101448398292,756.121,4194.803,34289.852,39240.776,584994,3
47,010um_pos,1,584991,582991,2923101502447998,2923101503164501,2923101507665006,2923101546212156,716.503,4500.505,38547.15,43764.158,584993,2
48,010um_pos,1,584991,582991,2923101597425511,2923101598143916,2923101602459373,2923101633709999,718.405,4315.457,31250.626,36284.488,584994,3
49,010um_pos,1,584991,582991,2923101685591392,2923101686353672,2923101690564321,2923101721256821,762.28,4210.649,30692.5,35665.429,584992,1
50,010um_pos,1,584992,582992,2923101781075509,2923101781782508,2923101785978225,2923101818069951,706.999,4195.717,32091.726,36994.442,584995,3
51,010um_pos,1,584992,582992,2923101870113110,2923101871215023,2923101875109159,2923101909480407,1101.913,3894.136,34371.248,39367.297,584995,3
52,010um_pos,1,584991,582991,2923101960799408,2923101961513735,2923101965772636,2923102004286209,714.327,4258.901,38513.573,43486.801,584992,1
53,010um_pos,1,584991,582991,2923102061054885,2923102062022308,2923102066469485,2923102100955780,967.423,4447.177,34486.295,39900.895,584992,1
54,010um_pos,1,584993,582993,2923102154198457,2923102154930078,2923102159272157,2923102193438723,731.621,4342.079,34166.566,39240.266,584996,3
55,010um_pos,1,584992,582992,2923102246797707,2923102247515235,2923102251831100,2923102289280212,717.528,4315.865,37449.112,42482.505,584994,2
56,010um_pos,1,584991,582991,2923102340547951,2923102341309488,2923102345609159,2923102381088777,761.537,4299.671,35479.618,40540.826,584994,3
57,010um_pos,1,584992,582992,2923102434987289,2923102436086888,2923102440070200,2923102472459170,1099.599,3983.312,32388.97,37471.881,584994,2
58,010um_pos,1,584992,582992,2923102524798611,2923102525535084,2923102529811630,2923102568583084,736.473,4276.546,38771.454,43784.473,584993,1
59,010um_pos,1,584992,582992,2923102629295480,2923102630044122,2923102634315052,2923102665605621,748.642,4270.93,31290.569,36310.141,584995,3
60,010um_pos,1,584992,582992,2923102718546473,2923102719290567,2923102723562053,2923102755084723,744.094,4271.486,31522.67,36538.25,584994,2
61,010um_pos,1,584992,582992,2923102808342488,2923102809082302,2923102813315855,2923102844838215,739.814,4233.553,31522.36,36495.727,584993,1
62,010um_pos,1,584991,582991,2923102899485997,2923102900205128,2923102904500357,2923102937524317,719.131,4295.229,33023.96,38038.32,584993,2
63,010um_pos,1,584992,582992,2923102993712424,2923102994472352,2923102998712155,2923103033460723,759.928,4239.803,34748.568,39748.299,584993,1
64,010um_pos,1,584993,582993,2923103093691072,2923103094429778,2923103098935155,2923103130039313,738.706,4505.377,31104.158,36348.241,584995,2
65,010um_pos,1,584991,582991,2923103179394965,2923103180114649,2923103184560779,2923103213663433,719.684,4446.13,29102.654,34268.468,584993,2
66,010um_pos,1,584992,582992,2923103269566858,2923103270307526,2923103274583701,2923103305809952,740.668,4276.175,31226.251,36243.094,584995,3
67,010um_pos,1,584992,582992,2923103359216441,2923103359949523,2923103364309799,2923103403913102,733.082,4360.276,39603.303,44696.661,584993,1
68,010um_pos,1,584991,582991,2923103459565183,2923103460265128,2923103464538719,2923103494728897,699.945,4273.591,30190.178,35163.714,584993,2
69,010um_pos,1,584991,582991,2923103547941694,2923103548660354,2923103553207232,2923103590539001,718.66,4546.878,37331.769,42597.307,584992,1
70,010um_pos,1,584991,582991,2923103643690540,2923103644408972,2923103648650259,2923103687210083,718.432,4241.287,38559.824,43519.543,584993,2
71,010um_pos,1,584992,582992,2923103745172492,2923103746278412,2923103750232451,2923103779203990,1105.92,3954.039,28971.539,34031.498,584995,3
72,010um_pos,1,584991,582991,2923103835070549,2923103835800318,2923103840300545,2923103872561799,729.769,4500.227,32261.254,37491.25,584994,3
73,010um_pos,1,584991,582991,2923103924545694,2923103925689318,2923103929540174,2923103961083560,1143.624,3850.856,31543.386,36537.866,584993,2
74,010um_pos,1,584992,582992,2923104015295821,2923104016019958,2923104020290552,2923104052852278,724.137,4270.594,32561.726,37556.457,584995,3
75,010um_pos,1,584992,582992,2923104108444948,2923104109159879,2923104113458314,2923104146165177,714.931,4298.435,32706.863,37720.229,584993,1
76,010um_pos,1,584992,582992,2923104202214561,2923104202926836,2923104207320868,2923104236166742,712.275,4394.032,28845.874,33952.181,584994,2
77,010um_pos,1,584991,582991,2923104292314420,2923104293309519,2923104297257689,2923104332537557,995.099,3948.17,35279.868,40223.137,584993,2
78,010um_pos,1,584992,582992,2923104392051494,2923104392756758,2923104397309279,2923104425837887,705.264,4552.521,28528.608,33786.393,584994,2
79,010um_pos,1,584993,582993,2923104483937141,2923104484654345,2923104489175856,2923104518444317,717.204,4521.511,29268.461,34507.176,584996,3
80,010um_pos,1,584992,582992,2923104573149075,2923104573906253,2923104578251060,2923104612360963,757.178,4344.807,34109.903,39211.888,584994,2
81,010um_pos,1,584992,582992,2923104663837268,2923104664552420,2923104668727216,2923104701785612,715.152,4174.796,33058.396,37948.344,584995,3
82,010um_pos,1,584991,582991,2923104754319951,2923104755055513,2923104759289649,2923104787186692,735.562,4234.136,27897.043,32866.741,584994,3
83,010um_pos,1,584992,582992,2923104844337306,2923104845074208,2923104849603076,2923104881353878,736.902,4528.868,31750.802,37016.572,584994,2
84,010um_pos,1,584992,582992,2923104937100353,2923104937844523,2923104942131326,2923104975771885,744.17,4286.803,33640.559,38671.532,584994,2
85,010um_pos,1,584992,582992,2923105028171728,2923105028924630,2923105033433458,2923105064397124,752.902,4508.828,30963.666,36225.396,584995,3
86,010um_pos,1,584992,582992,2923105115812895,2923105116529048,2923105120807143,2923105152911970,716.153,4278.095,32104.827,37099.075,584995,3
87,010um_pos,1,584991,582991,2923105208377885,2923105209117673,2923105213658530,2923105245342257,739.788,4540.857,31683.727,36964.372,584993,2
88,010um_pos,1,584992,582992,2923105299168840,2923105300252906,2923105304149123,2923105330749700,1084.066,3896.217,26600.577,31580.86,584995,3
89,010um_pos,1,584993,582993,2923105388050585,2923105388779142,2923105393011546,2923105422162714,728.557,4232.404,29151.168,34112.129,584996,3
90,010um_pos,1,584992,582992,2923105476811006,2923105477508641,2923105481830857,2923105510868912,697.635,4322.216,29038.055,34057.906,584995,3
91,010um_pos,1,584992,582992,2923105565667475,2923105566402486,2923105570683662,2923105601184966,735.011,4281.176,30501.304,35517.491,584994,2
92,010um_pos,1,584992,582992,2923105651419357,2923105652155443,2923105656405871,2923105686474700,736.086,4250.428,30068.829,35055.343,584995,3
93,010um_pos,1,584991,582991,2923105737813255,2923105738572413,2923105742851005,2923105775680615,759.158,4278.592,32829.61,37867.36,584994,3
94,010um_pos,1,584992,582992,2923105830414941,2923105831500995,2923105835475543,2923105867520093,1086.054,3974.548,32044.55,37105.152,584995,3
95,010um_pos,1,584993,582993,2923105920189370,2923105920947442,2923105925435114,2923105947971825,758.072,4487.672,22536.711,27782.455,584996,3
96,010um_pos,1,584993,582993,2923106004916506,2923106005675830,2923106009851615,2923106037764898,759.324,4175.785,27913.283,32848.392,584995,2
97,010um_pos,1,584992,582992,2923106092935999,2923106093652899,2923106097870392,2923106124203750,716.9,4217.493,26333.358,31267.751,584995,3
98,010um_pos,1,584993,582993,2923106181313316,2923106182084617,2923106186455745,2923106215248144,771.301,4371.128,28792.399,33934.828,584996,3
99,010um_pos,1,584992,582992,2923106272072119,2923106272801092,2923106277152214,2923106306873593,728.973,4351.122,29721.379,34801.474,584993,1
100,010um_neg,-1,580992,582992,2923106362796052,2923106363512679,2923106368186762,2923106415540069,716.627,4674.083,47353.307,52744.017,580990,2
101,010um_neg,-1,580998,582998,2923106441775582,2923106442533846,2923106447267711,2923106467290486,758.264,4733.865,20022.775,25514.904,580999,1
102,010um_neg,-1,580996,582996,2923106493563001,2923106494281864,2923106498864257,2923106517429518,718.863,4582.393,18565.261,23866.517,580996,0
103,010um_neg,-1,580997,582997,2923106543294374,2923106544018213,2923106548558901,2923106566692734,723.839,4540.688,18133.833,23398.36,580998,1
104,010um_neg,-1,580996,582996,2923106606479813,2923106607357298,2923106611703663,2923106625950133,877.485,4346.365,14246.47,19470.32,580997,1
105,010um_neg,-1,580997,582997,2923106665684896,2923106666423377,2923106671077501,2923106684579147,738.481,4654.124,13501.646,18894.251,580998,1
106,010um_neg,-1,580996,582996,2923106727538933,2923106728280511,2923106732929388,2923106746679594,741.578,4648.877,13750.206,19140.661,580995,1
107,010um_neg,-1,580996,582996,2923106798083022,2923106798821517,2923106803101259,2923106817306808,738.495,4279.742,14205.549,19223.786,580996,0
108,010um_neg,-1,580997,582997,2923106870558324,2923106871282115,2923106875617610,2923106892931226,723.791,4335.495,17313.616,22372.902,580994,3
109,010um_neg,-1,580996,582996,2923106938164058,2923106938903403,2923106943161986,2923106957304543,739.345,4258.583,14142.557,19140.485,580997,1
110,010um_neg,-1,580996,582996,2923107007538741,2923107008257880,2923107012928658,2923107026762500,719.139,4670.778,13833.842,19223.759,580997,1
111,010um_neg,-1,580997,582997,2923107069309817,2923107070051915,2923107074531780,2923107088905388,742.098,4479.865,14373.608,19595.571,580999,2
112,010um_neg,-1,580997,582997,2923107140684320,2923107141425444,2923107146062061,2923107162314681,741.124,4636.617,16252.62,21630.361,580995,2
113,010um_neg,-1,580996,582996,2923107212313494,2923107213411237,2923107217697529,2923107232700739,1097.743,4286.292,15003.21,20387.245,580996,0
114,010um_neg,-1,580997,582997,2923107283099917,2923107283857645,2923107288204162,2923107304678320,757.728,4346.517,16474.158,21578.403,580995,2
115,010um_neg,-1,580997,582997,2923107359933497,2923107360651623,2923107364991270,2923107388554795,718.126,4339.647,23563.525,28621.298,580994,3
116,010um_neg,-1,580995,582995,2923107436233116,2923107436949597,2923107441331845,2923107457581999,716.481,4382.248,16250.154,21348.883,580994,1
117,010um_neg,-1,580997,582997,2923107504312914,2923107505014748,2923107509327181,2923107525700062,701.834,4312.433,16372.881,21387.148,580996,1
118,010um_neg,-1,580996,582996,2923107574476843,2923107575194918,2923107579576152,2923107596223928,718.075,4381.234,16647.776,21747.085,580995,1
119,010um_neg,-1,580997,582997,2923107639665734,2923107640424522,2923107645432693,2923107659304409,758.788,5008.171,13871.716,19638.675,580997,0
120,010um_neg,-1,580996,582996,2923107709075499,2923107709800450,2923107714120692,2923107731432689,724.951,4320.242,17311.997,22357.19,580994,2
121,010um_neg,-1,580996,582996,2923107781663793,2923107782404924,2923107786745532,2923107803194837,741.131,4340.608,16449.305,21531.044,580995,1
122,010um_neg,-1,580997,582997,2923107851207135,2923107852286899,2923107856928409,2923107872843483,1079.764,4641.51,15915.074,21636.348,580995,2
123,010um_neg,-1,580996,582996,2923107922476086,2923107923194064,2923107927471418,2923107943845161,717.978,4277.354,16373.743,21369.075,580994,2
124,010um_neg,-1,580995,582995,2923107995578979,2923107996319342,2923108001237378,2923108017409606,740.363,4918.036,16172.228,21830.627,580994,1
125,010um_neg,-1,580997,582997,2923108069357233,2923108070093501,2923108074429857,2923108090952147,736.268,4336.356,16522.29,21594.914,580996,1
126,010um_neg,-1,580998,582998,2923108139427824,2923108140399804,2923108144458937,2923108161049453,971.98,4059.133,16590.516,21621.629,580996,2
127,010um_neg,-1,580997,582997,2923108212539493,2923108213257437,2923108218155897,2923108235844784,717.944,4898.46,17688.887,23305.291,580996,1
128,010um_neg,-1,580996,582996,2923108283123422,2923108283863405,2923108288142614,2923108304777403,739.983,4279.209,16634.789,21653.981,580995,1
129,010um_neg,-1,580996,582996,2923108358809354,2923108359524687,2923108364472551,2923108380804792,715.333,4947.864,16332.241,21995.438,580995,1
130,010um_neg,-1,580997,582997,2923108428994686,2923108429774408,2923108434119315,2923108450655510,779.722,4344.907,16536.195,21660.824,580995,2
131,010um_neg,-1,580996,582996,2923108506831984,2923108507544939,2923108512512701,2923108529356777,712.955,4967.762,16844.076,22524.793,580993,3
132,010um_neg,-1,580996,582996,2923108576662203,2923108577402528,2923108581679424,2923108598335499,740.325,4276.896,16656.075,21673.296,580995,1
133,010um_neg,-1,580996,582996,2923108650184591,2923108650920551,2923108655200712,2923108672073948,735.96,4280.161,16873.236,21889.357,580994,2
134,010um_neg,-1,580996,582996,2923108724911590,2923108725627743,2923108730677439,2923108747220633,716.153,5049.696,16543.194,22309.043,580994,2
135,010um_neg,-1,580996,582996,2923108799678928,2923108800421203,2923108805424254,2923108821597706,742.275,5003.051,16173.452,21918.778,580995,1
136,010um_neg,-1,580997,582997,2923108873307646,2923108874018116,2923108878946238,2923108896450335,710.47,4928.122,17504.097,23142.689,580994,3
137,010um_neg,-1,580996,582996,2923108946828510,2923108947566159,2923108952572596,2923108968641387,737.649,5006.437,16068.791,21812.877,580994,2
138,010um_neg,-1,580997,582997,2923109021204262,2923109021963103,2923109026904380,2923109043242974,758.841,4941.277,16338.594,22038.712,580995,2
139,010um_neg,-1,580996,582996,2923109093534993,2923109094276819,2923109098592029,2923109115801619,741.826,4315.21,17209.59,22266.626,580994,2
140,010um_neg,-1,580997,582997,2923109167412143,2923109168137571,2923109172480475,2923109189779607,725.428,4342.904,17299.132,22367.464,580996,1
141,010um_neg,-1,580997,582997,2923109246198242,2923109247185698,2923109251943651,2923109268941911,987.456,4757.953,16998.26,22743.669,580994,3
142,010um_neg,-1,580996,582996,2923109315830467,2923109316564315,2923109321508767,2923109336687817,733.848,4944.452,15179.05,20857.35,580996,0
143,010um_neg,-1,580995,582995,2923109392306888,2923109393030062,2923109398023595,2923109414299105,723.174,4993.533,16275.51,21992.217,580993,2
144,010um_neg,-1,580996,582996,2923109464048153,2923109464792920,2923109469216809,2923109485565429,744.767,4423.889,16348.62,21517.276,580994,2
145,010um_neg,-1,580996,582996,2923109537950706,2923109538650599,2923109543022820,2923109559857054,699.893,4372.221,16834.234,21906.348,580994,2
146,010um_neg,-1,580997,582997,2923109612707026,2923109613443222,2923109617867173,2923109636067096,736.196,4423.951,18199.923,23360.07,580995,2
147,010um_neg,-1,580996,582996,2923109681977402,2923109682716834,2923109687061342,2923109703508152,739.432,4344.508,16446.81,21530.75,580995,1
148,010um_neg,-1,580997,582997,2923109752292884,2923109753035898,2923109757346185,2923109773844808,743.014,4310.287,16498.623,21551.924,580997,0
149,010um_neg,-1,580996,582996,2923109826535544,2923109827258292,2923109831569904,2923109848821228,722.748,4311.612,17251.324,22285.684,580994,2
150,010um_neg,-1,580997,582997,2923109891160169,2923109891927281,2923109896242775,2923109913096381,767.112,4315.494,16853.606,21936.212,580997,0
151,010um_neg,-1,580997,582997,2923109962308610,2923109963053656,2923109967366778,2923109984465738,745.046,4313.122,17098.96,22157.128,580995,2
152,010um_neg,-1,580997,582997,2923110031987616,2923110033088207,2923110037674944,2923110053809784,1100.591,4586.737,16134.84,21822.168,580995,2
153,010um_neg,-1,580996,582996,2923110102661480,2923110103780910,2923110107921647,2923110124525309,1119.43,4140.737,16603.662,21863.829,580994,2
154,010um_neg,-1,580996,582996,2923110175104095,2923110175812825,2923110180113724,2923110196653253,708.73,4300.899,16539.529,21549.158,580995,1
155,010um_neg,-1,580996,582996,2923110249289150,2923110250032073,2923110254923724,2923110272037130,742.923,4891.651,17113.406,22747.98,580995,1
156,010um_neg,-1,580997,582997,2923110316450278,2923110317188643,2923110322195903,2923110338118591,738.365,5007.26,15922.688,21668.313,580997,0
157,010um_neg,-1,580996,582996,2923110395931622,2923110396645137,2923110401700363,2923110418302525,713.515,5055.226,16602.162,22370.903,580994,2
158,010um_neg,-1,580997,582997,2923110466831929,2923110467568739,2923110471967540,2923110488908555,736.81,4398.801,16941.015,22076.626,580995,2
159,010um_neg,-1,580996,582996,2923110535143858,2923110535861243,2923110540156037,2923110555799482,717.385,4294.794,15643.445,20655.624,580996,0
160,010um_neg,-1,580996,582996,2923110610066106,2923110610768404,2923110615117966,2923110632156312,702.298,4349.562,17038.346,22090.206,580995,1
161,010um_neg,-1,580996,582996,2923110680907320,2923110681642863,2923110686587607,2923110702611603,735.543,4944.744,16023.996,21704.283,580995,1
162,010um_neg,-1,580996,582996,2923110751451158,2923110752547210,2923110757092888,2923110773320027,1096.052,4545.678,16227.139,21868.869,580994,2
163,010um_neg,-1,580996,582996,2923110824218656,2923110825025217,2923110832860979,2923110845820165,806.561,7835.762,12959.186,21601.509,580995,1
164,010um_neg,-1,580997,582997,2923110897181311,2923110897917540,2923110902194733,2923110918677825,736.229,4277.193,16483.092,21496.514,580996,1
165,010um_neg,-1,580997,582997,2923110970045744,2923110970770347,2923110975197215,2923110991943829,724.603,4426.868,16746.614,21898.085,580994,3
166,010um_neg,-1,580996,582996,2923111042181811,2923111042915775,2923111047198357,2923111064300495,733.964,4282.582,17102.138,22118.684,580995,1
167,010um_neg,-1,580995,582995,2923111113214317,2923111114261880,2923111118615750,2923111135276232,1047.563,4353.87,16660.482,22061.915,580993,2
168,010um_neg,-1,580996,582996,2923111187182928,2923111187895447,2923111192178905,2923111208838512,712.519,4283.458,16659.607,21655.584,580995,1
169,010um_neg,-1,580997,582997,2923111257307001,2923111258053981,2923111262385794,2923111278549131,746.98,4331.813,16163.337,21242.13,580995,2
170,010um_neg,-1,580997,582997,2923111330894948,2923111331984099,2923111336680487,2923111353107823,1089.151,4696.388,16427.336,22212.875,580995,2
171,010um_neg,-1,580996,582996,2923111400931481,2923111402044097,2923111405963019,2923111421838422,1112.616,3918.922,15875.403,20906.941,580994,2
172,010um_neg,-1,580996,582996,2923111474554563,2923111475292705,2923111479620044,2923111496119557,738.142,4327.339,16499.513,21564.994,580996,0
173,010um_neg,-1,580997,582997,2923111544412608,2923111545487285,2923111549423899,2923111564276767,1074.677,3936.614,14852.868,19864.159,580998,1
174,010um_neg,-1,580997,582997,2923111609907598,2923111610667095,2923111614964412,2923111631652040,759.497,4297.317,16687.628,21744.442,580996,1
175,010um_neg,-1,580996,582996,2923111681284527,2923111682050571,2923111687061718,2923111703175557,766.044,5011.147,16113.839,21891.03,580995,1
176,010um_neg,-1,580996,582996,2923111757551704,2923111758270020,2923111762612104,2923111779918754,718.316,4342.084,17306.65,22367.05,580994,2
177,010um_neg,-1,580996,582996,2923111839905808,2923111840667241,2923111845511228,2923111862445128,761.433,4843.987,16933.9,22539.32,580994,2
178,010um_neg,-1,580997,582997,2923111914469193,2923111915208309,2923111920173863,2923111936713528,739.116,4965.554,16539.665,22244.335,580996,1
179,010um_neg,-1,580996,582996,2923111987737399,2923111988438025,2923111992817869,2923112009216242,700.626,4379.844,16398.373,21478.843,580995,1
180,010um_neg,-1,580996,582996,2923112054780726,2923112055857886,2923112060486576,2923112076794420,1077.16,4628.69,16307.844,22013.694,580994,2
181,010um_neg,-1,580996,582996,2923112130655658,2923112131415856,2923112136276545,2923112153034533,760.198,4860.689,16757.988,22378.875,580994,2
182,010um_neg,-1,580997,582997,2923112206041884,2923112206747455,2923112211710692,2923112227817071,705.571,4963.237,16106.379,21775.187,580996,1
183,010um_neg,-1,580997,582997,2923112281530239,2923112282290969,2923112286631259,2923112303736597,760.73,4340.29,17105.338,22206.358,580995,2
184,010um_neg,-1,580997,582997,2923112352570048,2923112353291176,2923112358281395,2923112374711450,721.128,4990.219,16430.055,22141.402,580995,2
185,010um_neg,-1,580995,582995,2923112419469790,2923112420193606,2923112424490510,2923112441242591,723.816,4296.904,16752.081,21772.801,580996,1
186,010um_neg,-1,580997,582997,2923112490656223,2923112491416648,2923112496340950,2923112512772484,760.425,4924.302,16431.534,22116.261,580996,1
187,010um_neg,-1,580997,582997,2923112565196420,2923112565934378,2923112570920525,2923112587087169,737.958,4986.147,16166.644,21890.749,580996,1
188,010um_neg,-1,580996,582996,2923112640343010,2923112641049957,2923112645317929,2923112662067218,706.947,4267.972,16749.289,21724.208,580993,3
189,010um_neg,-1,580996,582996,2923112713926454,2923112714665961,2923112718942620,2923112736115175,739.507,4276.659,17172.555,22188.721,580995,1
190,010um_neg,-1,580996,582996,2923112786178102,2923112786889791,2923112791256594,2923112808048556,711.689,4366.803,16791.962,21870.454,580995,1
191,010um_neg,-1,580997,582997,2923112861154698,2923112861870249,2923112866858154,2923112883092202,715.551,4987.905,16234.048,21937.504,580996,1
192,010um_neg,-1,580996,582996,2923112936061890,2923112936765185,2923112941673573,2923112958463204,703.295,4908.388,16789.631,22401.314,580994,2
193,010um_neg,-1,580996,582996,2923113005984765,2923113006701066,2923113011052761,2923113028104188,716.301,4351.695,17051.427,22119.423,580995,1
194,010um_neg,-1,580995,582995,2923113081821068,2923113082577675,2923113086963869,2923113103713290,756.607,4386.194,16749.421,21892.222,580994,1
195,010um_neg,-1,580997,582997,2923113155891771,2923113156999351,2923113161065199,2923113178212054,1107.58,4065.848,17146.855,22320.283,580996,1
196,010um_neg,-1,580995,582995,2923113230325068,2923113231062385,2923113235338218,2923113252262502,737.317,4275.833,16924.284,21937.434,580995,0
197,010um_neg,-1,580996,582996,2923113301654035,2923113302393231,2923113307442330,2923113323610912,739.196,5049.099,16168.582,21956.877,580996,0
198,010um_neg,-1,580996,582996,2923113368899589,2923113369622567,2923113373938244,2923113389773449,722.978,4315.677,15835.205,20873.86,580996,0
199,010um_neg,-1,580996,582996,2923113447423321,2923113448121760,2923113452483426,2923113468796147,698.439,4361.666,16312.721,21372.826,580995,1
200,025um_pos,1,587995,582995,2923113521821181,2923113522556844,2923113528772800,2923113571076526,735.663,6215.956,42303.726,49255.345,587997,2
